Query,Titulo,Fuente,Fecha,url,Hora,Año,Mes,Dia,Titulo_norm
niveles embalses SIN Colombia XM,El clima llevó los embalses generadores a 60% y alertan si llegan a 55% - LaRepublica.co,LaRepublica.co,2024-01-26,https://news.google.com/rss/articles/CBMi7gFBVV95cUxNSUlUVms2TDdBNDk1T0hOTVV6YmY0NDVVZmNmNC1oajhMUkp6NXd4YjNObTFSSnZmUzh0aW1NV3dQSWVrN184SnZIcDdqNFpCZDdLT0NWT3FvREFpcEdXZk9yMEVwT3pLUFl0X2RMTzZyR2xmYVNzU0VLN0RkYjB4ZE9UVXhoSWU1Zk1iZzg5eGQ3WUJCMGxRM1l4R1JiYXpoSFFtck9CWjZMWTMzTFlsUWpTODZ0VTVtcnQyV0xKOG1iNlg2VUZEdzNGUnhMcW9aMWlGUjFGdlkyaE10aTNSaHJaT0VpZENKZ3dEbXBR0gHuAUFVX3lxTFBsZk9WLV9scnpBMHlwZF9CaGF3NjVOZjZlMWhZaVFfWk96NVJqQlhJRDE3SFAybGktVmVHOUFpYkRxWERTeXkzS29hT0xjMjNnNEhMV0pQeXFwLThieGV2cGs2N1owV1Qwa3UxVGx5MFB2ODd5NkpTUGRGa2t6SE9yaDY3M2RMSWlnZHVtYW1NRkFrRmJFNldfLVozSTNPYjVtLWNyUTlOYVRsSUJ2RGxSbWRZaVRjNFZheWhtcF9vaDZZako3bU9qZjQ3SUY4OFJKS29wdE9WaENvWmQ4SFVuT3Vzcl9TNWJmZXozTEE?oc=5&hl=en-US&gl=US&ceid=US:en,08:00:00,2024,Enero,Viernes,el clima llevo los embalses generadores a 60 y alertan si llegan a 55 larepublica co
niveles embalses SIN Colombia XM,Así han caído los embalses en Colombia en pleno El Niño - Valora Analitik,Valora Analitik,2024-02-14,https://news.google.com/rss/articles/CBMisAFBVV95cUxNTG1kemhRNG9XVkVHWHh5N3pDdE1mUXhaTUVzOWJhN1NxUEM0Y2dKT0FvNEllQnlyOE1HT3lDMElpMlFramN1X1pSNUNJcWROZGl1b3R2cmFISWN1Wml2WS1fTFJJT2gwRElsV2t0YVlCTXFKMXFZRG5xakJ4WndWVTFGcWM5endTM2l5Z1l0ZmZHcFYzNF9xdm1PTm11dnVEOUk4d3hMTHdka3RNcUp1YtIBtgFBVV95cUxNaTZjdWEyTFRLZ3BPREhXUnlTc1gwZWRDVUlPOGo2MWQxU3BBeEU2YllpYjc1MWlPVXBKRktGeGZ6b1dYR2MzUHdTS1pDNkk3eFU0aG90WUE2aFF5dlkwWF9tQ1ZWZWZmbk9JTkgyWXFpUXFmNjJVNDJPeGJrUEt3ZEw5Q3B4M1dyaVhpYXBjSHFpUW84UjhYaXk3LU9iZVdUa3UwR1JZUVNvR0FQTHU4YUtGTkV5Zw?oc=5&hl=en-US&gl=US&ceid=US:en,08:00:00,2024,Febrero,Miércoles,asi han caido los embalses en colombia en pleno el nino valora analitik
niveles embalses SIN Colombia XM,El llamado del operador de mercado eléctrico para evitar riesgo de racionamiento - Portafolio.co,Portafolio.co,2024-03-31,https://news.google.com/rss/articles/CBMi2gFBVV95cUxQbFk3cjZpd2J0eHNXUTY0dVlmRXVnWm5ZVXJEZnZuTUROMEhPZFNYSWVXcUM3U3puZFhiMmUxbHpiZHZ5UGNvbDlBdEVDakNxTUpGNGdwNlQ0el8zYmdCdnpTQVlDWVhRMzNheHp6TG5JdnBraHd6aXdrMDhzVmY1OUoxVEd0MXJEQ1RNUzBybUU2alM4azVWOEJjcU13djdvaEFLdzBLa05VblM2Yl84RXZDUVdDanRIWmxaLUlyOWJfM29lcERfS2VCT2tNOVJCb0xhYTdVbHk5QdIB3wFBVV95cUxOZ3RBeDdoMHpMUkFseFU2ODVUWlJ6Z1hSaFBFTGNIMURBT29QYjlmbzFZNW5vckpaVVJaOEpwN1R4Nkl5RFhxbm0xemx2Rkd2TERhSk1LQWg3TEFhNmZJblpneW5vS21XQTQ5Y3VEZUllTFFfLVNOOW5ZTktjV1hoRjlPZC1RbkEtMVFaM19tUlFnb2hWNTBJcXV4ZlJSX0FKNElVTmQ1QU90U0tzRVliM0Z2OHozLXhQZmZRVDVmNXRZV0FZRWJFTTUxLThza1ZLNl82NVlNSzc5ekNoMGdV?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2024,Marzo,Domingo,el llamado del operador de mercado electrico para evitar riesgo de racionamiento portafolio co
niveles embalses SIN Colombia XM,Colombia podrá pasar El Niño sin cortes de luz a menos que algo extraordinario ocurra: XM - Blu Radio,Blu Radio,2024-03-11,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNSks1TUxQU0JVMXpZaTNfcDV3VEtySXY1Sm1jcU5ITUtNdkZSdWlhWlZoN3k0VThCV055a3FiM3VsRWtsZ3FqR0cyQ3pBb2FkU2k2WC1fblBzQloxaExnQ1lPMTR2U0tfU2twLUF2Y3A0Ym12MFY0QkZ6WFZvcmV1anJMZEpCazVsdmE4TGppT0xScVl3RlZYbk5XY1FMYmlneV9HUGczMEhhTUJtUUdwNzExUzU4OTJWNWhjT0FDb3lNd1XSAdABQVVfeXFMT0tpZFZ1Uy1XdjI0anRvQnV0eDdHX2hoTWh3UU1DTE1OdkJWajFDbThvLWY3RktDQjZIaHdEWklVOElOVzdGNUpycGctekU2cU1NTElFVEZIZDg4a3c0QXhsMUt6bkFUOWZKcC1nU1BPNE5ZbTBFUEFDLV9zM2dVc2ZqZXgtZ3JfV1l3LWh1TEs4MHcyeDdOTW5Pc3dkSEoxckpLaFVHZEg0SFQxdTNOSFRuRHJpU2FjcUFINk9aNjFYdjhYZ2N5aV9OSE9jUzl2aQ?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2024,Marzo,Lunes,colombia podra pasar el nino sin cortes de luz a menos que algo extraordinario ocurra xm blu radio
niveles embalses SIN Colombia XM,"Nivel de los embalses sigue generando alertas, reservas hídricas del país caen a 39,3 % - ELTIEMPO.COM",ELTIEMPO.COM,2024-03-12,https://news.google.com/rss/articles/CBMixwFBVV95cUxPOENTTlZqVWljX1R1YkNRZXhVVmt1RUwzTjNQaFdBSDRlOWl6X2NWdGhfZUFfSmdta2JKbXJNazdkeVRyczI5S1JJbW1FQ2VQLTNxUGJpVm1OYjA5d3R3NG95QUZCM2kweTJueHJVeng1eTlReG9JajhrbmpXRHpGNWdmdjRIQnpwYUh5RGlVMnMxUDl3MU9aMWpjSktOM0hENmJXQXJaR3pwS05UQURScDZ3V3pfNDUyUHRNdC1UQUR0RHBzSVdr?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2024,Marzo,Martes,nivel de los embalses sigue generando alertas reservas hidricas del pais caen a 39 3 eltiempo com
niveles embalses SIN Colombia XM,Precio de la energía en bolsa se dispara ante crisis de los embalses en Colombia - Infobae,Infobae,2024-04-01,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOS3RKeTdSZmpVQ1RaWF9UamF2UVp1Si1DeTJMOFZYX3VfcHFXeVNvdGhCaVZkREYyZDFDWklvRVJWbEpjUGpjV0VPbC1fOTdObXRSWWtYQzJGbkZKSUFyUVc0ajUwd0FKbFNKUGxVZWNkLWw4eXlvUnlBWWloNDNzY0NzWEZEZzlGVEk3MXh1d2ZxZkNvUmJlM1pGZ2NKVzBKZVg4VDFqdENMUVUySnFMZ2oxZVNRcklLMU1Jdm5TVl8xRUXSAd4BQVVfeXFMTXRZVzZCRERlM0RBMzM5ZjJxamJqR3Z0MXU5MUZmYVdRVmVNUy1CdDBPR20zc29Wdnlvb08zRkF1ODhXUFBoUGVXc2lwNmVXbjNwRTVDbEpPSXgzNEI5ZVl3VmhyZmxkU3JvNGhrLXBMaXNuWk1wS2FidVd3aTMzRTdRc3pxVUdMM3NfanVEZjZpb2pmUzY0aHM2LUNYWmJlc09sc3Y5OVc0UlNMV3dxWVd0TFNqd0ZadTNYY3NRZGZxZXU3dGRLUG1NemdMNERfZlg4SEZ6VGZzanFmNE5B?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2024,Abril,Lunes,precio de la energia en bolsa se dispara ante crisis de los embalses en colombia infobae
niveles embalses SIN Colombia XM,Colombia elevará uso de energía térmica ante bajo nivel de embalses - El Economista,El Economista,2024-04-01,https://news.google.com/rss/articles/CBMixgFBVV95cUxPUTNzMHZfNzZOei12WFJSY2ZueDl1OGVWeHZsVksyZWtIcVdMTzktYUFJYkpPTDNSME1iZGpGanZlSG1aMS1fQl9YWHJ2V3pPWG4yaW9VQmtQUmIyOFlwb3Axb0xldkFLZ3NyOXh6d3NKUnU5X0pJSC0zTWlkbDRqei0ydVZ2V08xMHYwY0p2U29aUllrelZSazRLR1N2TE9qVDRab19rNjVqQkV0TldMVHgwbFR3Ui1tMHZaZ0ZFLWgzaWZYUUHSAcsBQVVfeXFMT3k4dTU0X0tfZXlHVWlHanNGTGhxaUU2R1gtNGR2Zng5dmVZTk1oMFdJRUlzbGpCYWc4aHMyVlgzV3Q5MWdLazFxQmxFbUFwaHhrVkNmeW8taC1ucG5xVUEwbldBSHpzZ3BuTzJNY2RucDN6TDhBUUZROHNMdUU3OWs3ZXV5RlY2QVdsUnN6RThMRTdhY2FRN25Pc1NNOVNwbHVzdjFYdlAxSUZybTloX3hhZDhSLXZ0MHVBeExjVW5Mb0EtbjB6aWVsTVU?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2024,Abril,Lunes,colombia elevara uso de energia termica ante bajo nivel de embalses el economista
niveles embalses SIN Colombia XM,¿Vuelve la 'hora Gaviria' en Colombia? El racionamiento de energía que predice una investigadora - redmas.com.co,redmas.com.co,2024-04-15,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNRjIzVUhaQlFETkhMNEdWU3dTUHFtNW9GRzVKeXRaSlJZZ3lubVFnbTJjSTA3WjlUc092LVNXTlVFZFZacndGX0tfQnZHbTFxNUFrbzlwaTBBZ1lHUk1DcE9zYnRIR2ZicElMb1h2bGlMYm9FZEZucWtTNnl1RUR5QXVNUFRFeEpKbEdDbU9IelJPUDg4VTZpc1NxRFpKSkJEa0tYLWFEQ0hXSXh4TjlsdDM5QXBQSFlQVTVRWVZZMFJVeDRDVWhkS0p6UnFpSmpnTWpR0gHYAUFVX3lxTFBXRlc1a2dva3Y4MWJRbFpZWFZmeExaRjJaSlk5dFViNGJVN3QyRUxFZHRyelBDdTV2akJhYU9TNjExak1ndUpETHk3WG9mZW13bFU3N2VBajg0dnhyRG5qZ29sOUxpOXNPTnVFU3lXOWE3LUdNWS12WThSVmNwQy1hVjRTOVhIUGhzdk9YTk5TclFDQ2hTaVZ6czRLLW54bGZ3YzhGb0h6NFpQZHpFTy1odEplei1EUzhDMTVCZlVkWFY4NE5GeFR1Vno5QWVJWG9vT2pXeUl5TQ?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2024,Abril,Lunes,vuelve la hora gaviria en colombia el racionamiento de energia que predice una investigadora redmas com co
niveles embalses SIN Colombia XM,Así va el nivel de los embalses en Colombia: ya se reanudó la exportación de energía a Ecuador - Infobae,Infobae,2024-05-01,https://news.google.com/rss/articles/CBMi1AFBVV95cUxPajlMZWwyZDF3TUtSb1Q2ZERIeEZPbmp6UzExdVBUZW5pWFU1RjJUU283RGtrSUJLUU95eHBIUWdETkVjMUtIbXZTQ2VvYV8wbTJFVXZ0UFU2eTdQWktWRzc4emM1Q0FFWkp0cURKN0dmd21Vc0ZwMlpybGlaSkNJRzBkMXVnUWVubzlFRlZkeklwRW43Zjh5WS1JOFY1aXpjTHdfTjJvUjFQQkFLY3Q0MkhPdjB5LTRPWC1jeEF5R01SNHBmTWRyUDFsWnpNQ1FhUEVHVNIB7wFBVV95cUxOQklZQ012SGcwelVSVWJZWnRFbnhReUQtQjNrWWNyZk5Pd3lfSkZBaHRYU0FMeFkwZEdYek4tVi1mbjV6ZUQ1S2tBNndFRTdhRTgwd0JrRFV3SlZvMDU5N01heHRYdlhrM1FHNTN0b1RSbTgzcjJ4OGItUkJpYkZQSzhLOFVSV0owcGRGU2l6NHpjMWtBd1Z6dzZKOThuUWxCVlJzUDFVeVdlc3JNYXRNUmtidWhLRUpwWTNCRmJyWERWQUJVTmN0UDJFaUw0R0xrbWNITlU1MXdFaEVsdlFrM3lOMjVBVm8wMWFQRGxsaw?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2024,Mayo,Miércoles,asi va el nivel de los embalses en colombia ya se reanudo la exportacion de energia a ecuador infobae
niveles embalses SIN Colombia XM,Así está el nivel de agua de los embalses en Colombia: últimas noticias hoy - AS Colombia,AS Colombia,2024-04-20,https://news.google.com/rss/articles/CBMisgFBVV95cUxOUXoxQjJVMW5iVmMzVUdDWk1NLTVFZHVXRnh2Z0FDdW5USWF0eGRfODdHM2c3cVhXTDRtbDMwc3V2aml4RUVVUmtWdlYzS3o1TWlNal9rUUxqMG5oNU9XOGVPT3FCUDFSTkNKWlplVEdlVXA3eFNmSkxCOTVYRk5NY201eHVHRXdfWWNLUU5IdjlIMzVtR2JLcFVmM2EyUV9RcEZ6Y3JiRHFqcUtreVh1SEhR0gHGAUFVX3lxTFBwMUZsc0F3cFlCbFdRQzdXSlVqOHgzQm13bEVUWmdrNk1fVUdWcmJJanZTcG0xNnoyVUlyVG04ZWNSQ0JFMGx2MWlMaUlqeHMtWU45TnRUUDVHZy1iZm5mdjZweE04TXB4bncyZ0VVOUNKcEU0d3pQWms2UDhhMThhRFhtVk01NmZpTmVsWl83eDEyV1FzVEx4YWRneWo0b2tIWElFdnhwenVsZUI2eGRlWE5WclhKTEpEMklhVDdNS3YzSEZkQQ?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2024,Abril,Sábado,asi esta el nivel de agua de los embalses en colombia ultimas noticias hoy as colombia
niveles embalses SIN Colombia XM,"Precio de energía en bolsa aumentó por encima de $850 kWh, por niveles de embalses - LaRepublica.co",LaRepublica.co,2024-04-02,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQeEF2eUM1MHhoYlJfSXMxSG9iYmhPNVd2U2ZoYy1LeWdoRFZTVE9PSms1ZWVKOE95b1dZdmFEeE5yRWg1Q3dBT1BmQmFqTDlTUVJlNFJteHJJeXc5YWNxc0cyWnA3V3dNZk9WbVYwM3plLVNfdHNpOGpzeXVySS12MHpkRDRXY1NFeUprMlRpX0FnTVliOXN3em5hZzJmN2ZiZzFDOC1WUm84dVY2SThDdktXU3h4MC1ZbGlKUXNzNlpCQdIBwgFBVV95cUxPdlF2ZGg3X1k0YzloQlN4OGowSmdJOHJWcFVzLUh1NkNZVDFwSVYxM0l1T0Q1ZVlkV1NIdEVoa0RsNjZsMXVndG5vY1RhdDNFXzRqRVk1a082OXVSWWlTUXQzUTR3bS1ncHpKZG8tTGMxaFR4THhmSWJVM09nN3lIYkRneEVmUnFBRmJpaWR1cXdIZHh2MlZNaWV3czdKdVJwQjh5VGRWNGpxb3laalhMV0V4ajd0ZThIY3JWZU5CQ1V6dw?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2024,Abril,Martes,precio de energia en bolsa aumento por encima de 850 kwh por niveles de embalses larepublica co
niveles embalses SIN Colombia XM,Colombia cada vez más cerca del punto crítico: siguen disminuyendo los niveles de los embalses - redmas.com.co,redmas.com.co,2024-04-16,https://news.google.com/rss/articles/CBMi3AFBVV95cUxOUXN6amgyUTlfc2tZekRfNGFLWVAxU1FBU0duT3FNT2JPbjAxcF9WS3NJYnpUTHFOUnZBcE1kSzFwYnIwR1BTX1JVbFh5ZzBQSTFuY2E1OHRleGFkUktwRzFUbGNVQWlxTE9jbFBzXzBkOVFtRThPaEx3YWprdld3YTZsVGxGSldFTUVxX3R6dEZnY21rYy1ob3RYWW05ZGoybnFOaWdMWmNqTDYwYWd4WmpjY2FxbjdKNGQzZnN6eFFMWW11ZmREYU5jaEZublJhNlJxbEpidWd1TGZs0gHiAUFVX3lxTE1IOXdUT05BejFKZDN2aGo5UDhYTUNNNXZUTDFVVFRLQ0NOQS1CWE5sS0llR1J3cFNlYlcyU0V0aG56R1hwajhlX2x0cmE4RmQ3Wkx2azdpMUZxcEszZ3A2Q3VINzljTXo3dlhrNDZ5amhHYTI5LUlXUjQ1eGdpZWFMUnl5NURFc3NrZGVEY2V3TlVoUEJwVW5pT3FsZV9OUGZSNkJmUlFmUVdKNFRONnlBcmdNejVOc2pHNHg5dmFGMzZBb0dNRnFzdXBvb0xnWGJHVVUxVVIzZDFKam5nVTJvLWc?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2024,Abril,Martes,colombia cada vez mas cerca del punto critico siguen disminuyendo los niveles de los embalses redmas com co
niveles embalses SIN Colombia XM,Crisis por nivel de los embalses en Colombia: en esto se parece el apagón de 1992 con la situación actual - Infobae,Infobae,2024-04-20,https://news.google.com/rss/articles/CBMi4wFBVV95cUxQN1NjaEQxdUdBYUdkWlpRNTB5Y1FvRnZHZ2JGdkZLU3B2alo5cllfazBWZDlndEQ3S1F3amV2OW5NU2dBYjlJaXJVQTRFNVppNEtaUlRKMTgwV0pCcWs3NWhSQkp5aEhPOVlscDYyUmJIeTZId29WeXVNWldyT282cktCRVlsN2lrMHpRUVg3ZDhESTVaaTh4OWJCQ0dqc18zNTRIV0tUdXRFcmxfbGZsallUV3hoSzFPYXlZa3BET3VDSVdiYzREM3Bwek44RVV1OE9GWTNYcnBiMHcwNXhUNmJpNNIB_gFBVV95cUxQUk1LNWthbW5GV3U2TmtMS1JmQno4MEFNUjhjTkE1cm5jdVBGSTZJYWdJQmxCQ041RS1XSVB0RnJadm94WjFkbDkwZGFjdVRHZmhIMEZlWGZyVzZoeDVES2dkZXJGOVpUVnhhTGxBUGo0N2JubFAyaFBKSnFmeFowUEEtT0hhYk43YlI1Nm85eFNQdmx4T3lkcno5S0pYRVdoN01Pb1lTLVZXRzlKOUNpaW5iMUlyajdGVFlKVWVlMHhDRHZqUkRXTFZISUFDLWxkcm13VHBpQnRTVi0tMkNkdDExSTUycmVhc3k2LUZfNGVZZ0tkaVVMMWQ4Zk1BUQ?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2024,Abril,Sábado,crisis por nivel de los embalses en colombia en esto se parece el apagon de 1992 con la situacion actual infobae
niveles embalses SIN Colombia XM,"Por retraso en proyectos clave, Bogotá se quedaría sin energía en 2026: cuál es el problema - Infobae",Infobae,2024-04-23,https://news.google.com/rss/articles/CBMiugFBVV95cUxNRVNjcXZudlNpV1B1dTUwZTBTbWtkUEFsWXR3QTBoOTdCcGtpb3QtVmwyNHUtYVZRdVF1NzAwdzlNazg1T0Qzb3J4ckFzMi1mclZWZjVSYm05WXZHaVIta3YyY2FlQ05pUjcyaTRwdDd5cUlkTzZrd2lFQ3pXRUZzdndhVlVUWGQ2cFE1SzZRWHp5M3ZuM0duNkpTOWlYRUUyQ0RaSTZ2bG1hNlJScnQ1VjgwejV5aVgtUHfSAdQBQVVfeXFMUEYyakxVeHNsd0dYTEZFNkNDakxSU2FPVXFib0VZYVZwbUs0U1ZPcFlETmU0N0JYWWphR1lzUTQ0LWRGbldXSXFNNTRDcEhyNURMcXFnN0Q4ak9ZbHRONFdrYVpfem9rMjV2Vk5BM2xYSVVQQV9RTGhfMjNyM0tUa3VfS1ZKU0xuQmpWbmhKaE9oLXlvaG1pZVhDdjRWWG5WZ1VWekd1c3dwMzdBVmpWNlNkVllWZUZXaXZaYVhERERhbFp3QUxZU3Y4VFBoeXRKeGJERFc?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2024,Abril,Martes,por retraso en proyectos clave bogota se quedaria sin energia en 2026 cual es el problema infobae
niveles embalses SIN Colombia XM,"Por déficit de energía, Gobierno pidió producción al máximo de las termoeléctricas para suplir bajo nivel de los embalses - Infobae",Infobae,2024-04-14,https://news.google.com/rss/articles/CBMi-AFBVV95cUxOai1fSF81WTFQVkNIRUpxRlgyZi1DazFvYUlWYjBIQk95b3YtQVJnbkdfbnlYMlBwOEp2dGpWQ2tjaGpCWjQxZWh0NWkycGE0VDZGbkliTktkQnZRaFlLak5jTFBKekVmWnRlV3pTczNoN1pTR1htYVFoUHZjX1pFWllzVHJKdWt1dXR1d1ZlTFNHd3RBSExWRzd3SE10M3c0djJFdGdTVjFiVldPVGFiU3M4b0o2WDlYN3VhanA2V1Q3X0hjand2ZmIwSjFPR1BqS1ZDR1docEpBdjluYVYtdHh5Tmk4V2xGTnZWV2hHSzUtdll6M2M0cNIBkwJBVV95cUxQRTZJd2ZnTlpOaFh0R1RkZVlQdGdkemstbnVsSXMzM0R0WGtjTTliV3ZiOU4zQUhnU1NnUjB6dDZXSTVBZ3JJZlZQclZSZWNwQlNxZkhWT0N4Qmh2Q2dnWC1LcUZVelJwZEFSVll5RDFuNkJrSEctNFJGU3ljQzhwOE42R2JobkJiV3ZPZTJnSmtRRDh1blNQd1ZyYlJCUi0wZGtEVFFsRHh1MXBSazRVTU1FZno1M2RMaWF4YzY0WDZTeVhkQkUydnQ1bUVQX185NlBPaEVZVHZ2RkNVdEpCV2NRSU5Udm9HOFQzN0U2cVFocDJCMlRmeEdtUkpWZ0V6OE94aDhRUTk2NGtrSXZEaU9Gdw?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2024,Abril,Domingo,por deficit de energia gobierno pidio produccion al maximo de las termoelectricas para suplir bajo nivel de los embalses infobae
niveles embalses SIN Colombia XM,"Embalses colombianos recuperaron el 10,78% de su capacidad en mayo - América Economía",América Economía,2024-06-13,https://news.google.com/rss/articles/CBMiugFBVV95cUxPaXZncE45c1RhdHpzZTh4UUpMcmhDa3NabHowU3htSmVKRk52UUlYaVlEQ1NMZFR6d0lWcHFoNFdqVTU5WEl6NjR0OGdRRVBiczRKLTBOMWl4RUtLVWZWRTlyOVNaN2VOdmNUVm5Ya2V5TjBVeGhLZ3dOdGFtNUR3UHhReVNtTjZBRkg0RlhiaGJ4Yld4dDQ3Rjl0Z2RDeHJkb0VKdmNaMjBZdEFBNnZXV0FHakZwb0hiYmc?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2024,Junio,Jueves,embalses colombianos recuperaron el 10 78 de su capacidad en mayo america economia
niveles embalses SIN Colombia XM,"XM no ve riesgos en suministro de energía, pero envió alerta por nivel de embalses - LaRepublica.co",LaRepublica.co,2024-09-25,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQdzhhekp4aXdVNkxrNUNlQmJkbzBiSVRlVFc5dl9QdDRwY0ljeVRoYmJqbUd4SjRtVEpoNzhPN0xWT0dmdTFWenpCMUJlQlpGOGM4TWRaNWdKV0FQb2VtTmtJdVNpbEFyWHlxWXdwbHZxYmVUYk51MWRpeHBIQ2NhNEhnN1ZMN1hBSEhNaW4wZUZrTkVrWUlnZXB3d2x3Ti1BNGdxZThuREN0N2xUOG50U1B4WmtQNlB1VFRlQzdvRUkxYUnSAcMBQVVfeXFMTjd4ODAyMmU5SWl6VEhNaXc4STI5SmE0dzlDOGpKUzcxdXVDeGxsd3JrYjhndFQyLTZvdGpBQVRmLTc5RDVlTjlNbDZzeTd2R0p6NGNRMlBiaGd3eFFNUEhkcTJ5WDkyS1VvVU1sVkxFeEFESVJ4MjFlYURObmpsWW9nYXdTdkRuNDZldDZZYmhYeHBsbGZPUE1ZX204SjZHUXVIZFVzMTdHanJtRzZTWWZfNjQxNU4zMFN1U0JOMHNOWEcw?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2024,Septiembre,Miércoles,xm no ve riesgos en suministro de energia pero envio alerta por nivel de embalses larepublica co
niveles embalses SIN Colombia XM,Preocupante estado de los embalses en Colombia: tienen los niveles más bajos en 20 años - Infobae,Infobae,2024-09-25,https://news.google.com/rss/articles/CBMi2gFBVV95cUxQZnh3WW5mMHZZWU5RQWM2dWpFa205N0ZFMVdhRXpneGM4QjBYMGpxWGtOeFdnZk1lSlo4cjlpaklTZGVrLTJUaEEtWjhjdm9QdEZNbkFNMlFRVWI3U1A3MFVOejdDNVJVV2FnZl9SZDhBX0NScmZCYTlIc2pVQXBSSWtPZW1HNmFPS0xEY0JkYllCSmJicGJubmphOF9kVE5VNjZXbU91LVVvR0tFWXFDV2ZlYzljUVVSY1NxT1pQN0RNZHM5OWFGalFTUVlqbkJGREp0ODJUczlPd9IB9AFBVV95cUxNUm5lc25HSUoxX19nY21OT2JZLTcwZlpRQk9RMk1uQlZTM050cFd3TEg1U0FFQm5SZHBobzdVNlJldXlzbkdURHlrRURPNWVwVGI4dHNhZ01iMGtiS21PeThuTXRuNVJjcTU2Q0dxQV84V0pWWTRQN2JyTmQxYUt5U1JWV2k5c1hYdno4Q0xGY0pwMGtYdFFwdWM4VHZ0SkZkVE83bUl6TEszOHpYcjJITFJYaFlmTUFhLTJvekZBNURwRGQ5SGRyekxtb25CNXZkX0NyaUhFSWtXa0E5NlN1aE1BUG91T3hpSGh6b3h2YlVHOWJq?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2024,Septiembre,Miércoles,preocupante estado de los embalses en colombia tienen los niveles mas bajos en 20 anos infobae
niveles embalses SIN Colombia XM,Se aparece de nuevo el fantasma del apagón para el verano 2025-2026 - Portafolio.co,Portafolio.co,2024-09-11,https://news.google.com/rss/articles/CBMikAFBVV95cUxQeVdEaTBGaDBqbWFQV2JRNFFnNWtrQ0dHOUpUTHJ6d3BvSjdOcTg3ZmNwMjh2WnNqZl9fbUNHUjQ1SWxHamc0bWZpYW1BeXMzMUhnNnVIUlA0Ulh5VzU3aE9oWmhNTW5lYmN5YmFzOHBNem90UDI4clJEckw1eHVMc0FQVXlmVU5tdHBuc21YTG_SAZYBQVVfeXFMT0NWbmdxUjEtT1lYVHZ0Qks2SFFqa1BSTUxyRHptR0h5UDBsY1VnbVVlWDNxY29HYUJWYlJnVk5ZNy13STNkNllPaC11cXNQUGFQcTFjOUxfR1FsQm5qWU4wQWZwazU2c1dWeU0xVDBNdHRZajJCQ3dmVExDS3FEakh0cDAzTVpDek5mVGVfaUNwa0szTlZn?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2024,Septiembre,Miércoles,se aparece de nuevo el fantasma del apagon para el verano 2025 2026 portafolio co
