Fecha,Precio_COP/kWh_0-7,Precio_COP/kWh_7-17,Precio_COP/kWh_17-23,Precio_COP/kWh_Dia
2024-03-10,545.71775,556.1606666666667,602.8942857142857,566.3103333333332
2024-03-11,531.732,559.471,597.0371428571428,561.1814583333334
2024-03-12,561.0465,592.139,610.7235714285714,587.1953333333333
2024-03-13,568.4215,571.1228888888888,607.634,580.8715
2024-03-14,508.309,567.0895555555555,583.1911428571428,552.1923333333333
2024-03-15,557.4715,562.3228888888889,592.5768571428571,569.5298333333333
2024-03-16,567.934,573.3228888888889,591.2197142857142,576.7465
2024-03-17,573.184,581.8228888888889,605.434,585.8298333333333
2024-03-18,350.6108,596.1472444444445,627.4170857142857,523.4221333333334
2024-03-19,589.309,632.6562222222223,649.8625714285714,623.2256666666666
2024-03-20,601.709,637.5673333333333,637.234,625.5173333333333
2024-03-21,649.9955,656.2391111111111,660.3087142857142,655.344875
2024-03-22,692.809,709.1143333333333,733.79,710.8762916666666
2024-03-23,690.064775,709.8398444444445,772.8585428571429,721.6286083333334
2024-03-24,651.4904,638.2006777777777,725.4024714285714,668.0644416666667
2024-03-25,714.434,737.1006666666667,828.4661428571428,756.193375
2024-03-26,822.8481,850.1397666666667,859.1873857142857,843.6814333333333
2024-03-27,940.934,931.7673333333332,1007.0054285714285,956.7673333333332
2024-03-28,918.539325,789.1650888888889,973.6527714285714,886.0987416666667
2024-03-29,827.8715,814.3228888888889,858.934,831.8506666666666
2024-03-30,723.536,782.536,910.678857142857,800.2443333333332
2024-03-31,721.0953,701.4363555555556,749.9975142857144,722.1530083333333
2024-04-01,788.7183,899.8146333333334,995.3427285714287,890.6448833333334
2024-04-02,1036.281725,1029.3632111111112,1037.6186714285716,1034.077225
2024-04-03,1227.57585,1263.9286555555557,1262.5159571428571,1251.3990166666667
2024-04-04,1114.6943999999999,1091.901011111111,1167.6356142857142,1121.5880666666667
2024-04-05,799.0329,1112.3662333333332,1141.6043285714284,1016.4495666666667
2024-04-06,502.9628,603.5739111111111,891.4186571428571,653.9915916666667
2024-04-07,599.9356,618.7064333333333,732.8731,645.7481
2024-04-08,803.67255,947.3798,999.5812285714285,914.7028
2024-04-09,920.95245,1020.1192555555556,1047.0134142857144,994.9077833333332
2024-04-10,930.950825,1031.974088888889,1061.9676285714283,1007.0477833333333
2024-04-11,1008.6231,1029.3731,1057.6588142857142,1030.7064333333335
2024-04-12,1014.8731,1040.4845444444445,1056.8025285714286,1036.7068083333334
2024-04-13,1002.1231,1014.7944333333334,1045.058242857143,1019.3975999999999
2024-04-14,1034.567725,1021.7944333333334,1058.4291,1036.7373083333334
2024-04-15,1058.4291,1063.7953222222222,1120.4245285714285,1078.5234333333333
2024-04-16,1052.5181,1090.266988888889,1154.2856714285715,1096.3561416666666
2024-04-17,1023.9981,1048.5697666666665,1054.5178142857144,1042.1140583333333
2024-04-18,1010.13635,1052.5091000000002,1052.0322428571428,1038.2457666666667
2024-04-19,979.956075,1014.9502000000001,1021.1094857142858,1005.0819500000001
2024-04-20,945.6551,978.3731000000001,1004.9445285714286,975.2171
2024-04-21,447.460725,527.0053222222223,875.2302428571429,602.0560583333333
2024-04-22,252.83785,652.4498777777777,685.6455285714286,528.9279333333333
2024-04-23,254.38485,499.7264333333334,545.4302428571428,431.27618333333334
2024-04-24,91.626475,182.5651,283.9445285714286,181.821225
2024-04-25,126.970225,210.18887777777778,327.81224285714285,216.75614166666665
2024-04-26,120.740475,199.5251,302.1165285714286,203.18605833333334
2024-04-27,98.76797499999999,180.58243333333334,166.55252857142858,149.21889166666665
2024-04-28,90.63235,93.93087777777777,102.0873857142857,95.21035
2024-04-29,97.39309999999999,121.42176666666666,169.72138571428573,127.49959999999999
2024-04-30,103.3132,135.60292222222222,182.26427142857142,138.44924166666667
2024-05-01,116.98037500000001,147.42072222222225,193.65307142857142,150.758375
